groupe,k,noeud_max,nombre_noeud,edge_max,nombre_edge,groupe_max,nombre_groupe,indice_noeud,indice_lien,indice_groupe,indice_totale,indice_moyen
UDI-AGIR,0.71,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.72,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.73,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.74,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.75,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.76,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.77,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.78,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.79,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.8,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.81,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.82,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.83,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.84,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.85,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.86,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.87,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.88,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.89,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.9,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.91,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.92,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.93,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.94,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.95,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.96,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.97,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.98,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0.99,4,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,1,4,0,0,0,0,0,0,0,0,0,0
global,0,637,637,202566,199534,318,1,1,0.985032038940395,1,0.985032038940395,0.995010679646798
global,0.01,637,637,202566,198143,318,1,1,0.978165141237918,1,0.978165141237918,0.992721713745972
global,0.02,637,637,202566,194009,318,1,1,0.957756977972611,1,0.957756977972611,0.985918992657537
global,0.03,637,637,202566,186075,318,1,1,0.918589496756613,1,0.918589496756613,0.972863165585538
global,0.04,637,637,202566,176947,318,1,1,0.873527640374002,1,0.873527640374002,0.957842546791334
global,0.05,637,637,202566,167234,318,1,1,0.825577836359508,1,0.825577836359508,0.941859278786503
global,0.06,637,636,201930,156588,318,1,0.998430141287284,0.775456841479721,1,0.774239483800789,0.924628994255668
global,0.07,637,636,201930,145888,318,1,0.998430141287284,0.722468182043282,1,0.721334009073042,0.906966107776855
global,0.08,637,636,201930,135410,318,1,0.998430141287284,0.670578913484871,1,0.669526199334973,0.889669684924052
global,0.09,637,636,201930,125490,318,3,0.998430141287284,0.621452978755014,0.990566037735849,0.614623825142322,0.870149719259383
global,0.1,637,636,201930,116668,318,4,0.998430141287284,0.577764571881345,0.987421383647799,0.569601493157747,0.854538698938809
global,0.11,637,636,201930,108928,318,4,0.998430141287284,0.539434457485267,0.987421383647799,0.531812934538066,0.841761994140117
global,0.12,637,636,201930,102313,318,4,0.998430141287284,0.506675580646759,0.987421383647799,0.499516898973571,0.830842368527281
global,0.13,637,636,201930,96490,318,4,0.998430141287284,0.477838855048779,0.987421383647799,0.471087599639927,0.821230126661287
global,0.14,637,636,201930,91373,318,6,0.998430141287284,0.452498390531372,0.981132075471698,0.44326372950012,0.810686869096785
global,0.15,637,636,201930,86730,318,6,0.998430141287284,0.429505274104888,0.981132075471698,0.420739860347645,0.803022496954623
global,0.16,637,636,201930,82395,318,6,0.998430141287284,0.408037438716387,0.981132075471698,0.399710144048705,0.795866551825123
global,0.17,637,634,200661,78464,317,7,0.995290423861852,0.391027653604836,0.977917981072555,0.380592064733121,0.788078686179748
global,0.18,637,632,199396,74614,316,7,0.992150706436421,0.374200084254448,0.977848101265823,0.363038700265697,0.781399630652231
global,0.19,637,632,199396,70792,316,8,0.992150706436421,0.355032197235652,0.974683544303798,0.343327839085026,0.773955482658623
global,0.2,637,632,199396,67190,316,8,0.992150706436421,0.336967642279685,0.974683544303798,0.325858818907827,0.767933964339968
global,0.21,637,632,199396,63413,316,8,0.992150706436421,0.318025436819194,0.974683544303798,0.307541081759221,0.761619895853137
global,0.22,637,632,199396,59598,316,9,0.992150706436421,0.298892655820578,0.971518987341772,0.288100613302724,0.754187449866257
global,0.23,637,632,199396,55878,316,10,0.992150706436421,0.280236313667275,0.968354430379747,0.269238028201527,0.746913816827814
global,0.24,637,632,199396,52059,316,9,0.992150706436421,0.261083472085699,0.971518987341772,0.251656596327503,0.741584388621297
global,0.25,637,631,198765,48249,315,9,0.990580847723705,0.242743943853294,0.971428571428571,0.23358728734822,0.734917787668524
global,0.26,637,630,198135,44460,315,9,0.989010989010989,0.224392459686577,0.971428571428571,0.215585848238909,0.728277340042046
global,0.27,637,630,198135,40662,315,10,0.989010989010989,0.205223711106064,0.968253968253968,0.196525060870799,0.720829556123674
global,0.28,637,629,197506,36985,314,11,0.987441130298273,0.187260133869351,0.964968152866242,0.178430676907868,0.713223139011289
global,0.29,637,629,197506,33457,314,13,0.987441130298273,0.169397385395887,0.95859872611465,0.160344756869971,0.705145747269603
global,0.3,637,628,196878,29971,314,13,0.985871271585557,0.15223133107813,0.95859872611465,0.143866972227683,0.698900442926112
global,0.31,637,627,196251,26855,313,14,0.984301412872841,0.136840067056983,0.955271565495208,0.128667314796163,0.692137681808344
global,0.32,637,624,194376,23825,312,15,0.979591836734694,0.12257171667284,0.951923076923077,0.11429764474673,0.684695543443537
global,0.33,637,621,192510,21067,310,14,0.974882260596546,0.109433276193445,0.954838709677419,0.101866547307308,0.679718082155803
global,0.34,637,619,191271,18643,309,15,0.971742543171115,0.0974690360796984,0.951456310679612,0.090117002738362,0.673555963310142
global,0.35,637,614,188191,16436,307,16,0.963893249607535,0.0873368014410891,0.947882736156352,0.0797959473135225,0.666370929068325
global,0.36,637,612,186966,14371,306,16,0.960753532182104,0.0768642426965331,0.947712418300654,0.0699862806342059,0.661776731059763
global,0.37,637,609,185136,12522,304,16,0.956043956043956,0.0676367643246046,0.947368421052632,0.0612603660684389,0.657016380473731
global,0.38,637,608,184528,10918,304,17,0.95447409733124,0.0591671724616318,0.944078947368421,0.0533154740863056,0.652573405720431
global,0.39,637,603,181503,9515,301,20,0.946624803767661,0.0524233759221611,0.933554817275748,0.0463279079487983,0.644200998988523
global,0.4,637,597,177906,8213,298,20,0.937205651491366,0.0461648286173597,0.932885906040269,0.0403621840333185,0.638752128716331
global,0.41,637,593,175528,7109,296,24,0.930926216640502,0.0405006608632241,0.918918918918919,0.0346461166924487,0.630115265474215
global,0.42,637,583,169653,6184,291,28,0.915227629513344,0.0364508732530518,0.903780068728522,0.0301508679809091,0.618486190498306
global,0.43,637,577,166176,5370,288,28,0.905808477237049,0.0323151357596765,0.902777777777778,0.0264255007558579,0.613633796924834
global,0.44,637,570,162165,4663,285,34,0.894819466248038,0.0287546634600561,0.880701754385965,0.0226606609999186,0.60142529469802
global,0.45,637,561,157080,4016,280,37,0.880690737833595,0.0255665902724726,0.867857142857143,0.0195408964213629,0.59137149032107
global,0.46,637,550,150975,3467,275,42,0.863422291993721,0.0229640668984931,0.847272727272727,0.016799458672995,0.57788636205498
global,0.47,637,539,144991,2957,269,45,0.846153846153846,0.020394369305681,0.83271375464684,0.0143699530938513,0.566420656702123
global,0.48,637,524,137026,2536,262,49,0.822605965463108,0.0185074365448893,0.812977099236641,0.0123770297772729,0.55136350041488
global,0.49,637,502,125751,2207,251,54,0.78806907378336,0.0175505562580019,0.784860557768924,0.0108554460999258,0.530160062603429
global,0.5,637,483,116403,1899,241,55,0.758241758241758,0.0163140125254504,0.771784232365145,0.00954694435965665,0.515446667710785
global,0.51,637,459,105111,1623,229,57,0.720565149136578,0.0154408197048834,0.751091703056769,0.00835673383053159,0.495699223966077
global,0.52,637,428,91378,1371,214,56,0.671899529042386,0.0150036113725404,0.738317757009346,0.00744292181118175,0.475073632474757
global,0.53,637,400,79800,1182,200,53,0.627943485086342,0.014812030075188,0.735,0.00683632157316368,0.459251838387177
global,0.54,637,378,71253,1038,189,55,0.593406593406593,0.0145678076712559,0.708994708994709,0.00612899914583453,0.438989703357519
global,0.55,637,356,63190,896,178,58,0.558869701726845,0.0141794587751226,0.674157303370787,0.00534233925593318,0.415735487957585
global,0.56,637,318,50403,761,159,54,0.499215070643642,0.0150983076404182,0.660377358490566,0.00497746405728074,0.391563578924876
global,0.57,637,288,41328,658,144,48,0.452119309262166,0.0159214092140921,0.666666666666667,0.00479891769090375,0.378235795047642
global,0.58,637,268,35778,574,134,49,0.420722135007849,0.0160433786125552,0.634328358208955,0.00428159240837423,0.357031290609787
global,0.59,637,253,31878,495,126,49,0.397174254317111,0.015527950310559,0.611111111111111,0.00376890683013132,0.341271105246261
global,0.6,637,228,25878,433,114,46,0.357927786499215,0.0167323595331942,0.596491228070176,0.00357237189405717,0.323717124700862
global,0.61,637,211,22155,377,105,46,0.331240188383046,0.0170164748363801,0.561904761904762,0.00316719885233005,0.303387141708062
global,0.62,637,197,19306,324,98,46,0.309262166405024,0.0167823474567492,0.530612244897959,0.00275395455974976,0.285552252919911
global,0.63,637,170,14365,280,85,40,0.266875981161695,0.0194918203967978,0.529411764705882,0.00275394636689451,0.271926522088125
global,0.64,637,150,11175,241,75,36,0.235478806907378,0.0215659955257271,0.52,0.0026407341460074,0.259014934144368
global,0.65,637,132,8646,214,66,33,0.207221350078493,0.0247513300948416,0.5,0.00256450201924575,0.243990893391112
global,0.66,637,117,6786,188,58,28,0.183673469387755,0.0277040966696139,0.517241379310345,0.0026319866646009,0.242872981789238
global,0.67,637,100,4950,163,50,26,0.156985871271586,0.0329292929292929,0.48,0.00248132819561391,0.223305054733626
global,0.68,637,95,4465,149,47,24,0.149136577708006,0.0333706606942889,0.48936170212766,0.00243544853258363,0.223956313509985
global,0.69,637,88,3828,131,44,24,0.138147566718995,0.0342215256008359,0.454545454545455,0.00214891840507604,0.208971515621762
global,0.7,637,81,3240,116,40,23,0.127158555729984,0.0358024691358025,0.425,0.00193485086342229,0.195987008288596
global,0.71,637,64,2016,96,32,18,0.100470957613815,0.0476190476190476,0.4375,0.00209314495028781,0.195196668410954
global,0.72,637,59,1711,89,29,16,0.0926216640502355,0.0520163646990064,0.448275862068966,0.00215972239073989,0.197637963606069
global,0.73,637,51,1275,82,25,15,0.0800627943485086,0.0643137254901961,0.4,0.0020596546310832,0.181458839946235
global,0.74,637,47,1081,74,23,14,0.0737833594976452,0.0684551341350601,0.391304347826087,0.00197641947574435,0.177847613819597
global,0.75,637,37,666,65,18,10,0.0580847723704867,0.0975975975975976,0.444444444444444,0.00251952632905014,0.200042271470843
global,0.76,637,30,435,57,15,8,0.0470957613814757,0.131034482758621,0.466666666666667,0.00287987874194771,0.214932303602254
global,0.77,637,24,276,52,12,6,0.0376766091051805,0.188405797101449,0.5,0.00354924578527063,0.242027468735543
global,0.78,637,21,210,46,10,5,0.032967032967033,0.219047619047619,0.5,0.00361067503924647,0.250671550671551
global,0.79,637,20,190,40,10,5,0.0313971742543171,0.210526315789474,0.5,0.00330496571098075,0.247307830014597
global,0.8,637,17,136,34,8,4,0.0266875981161695,0.25,0.5,0.00333594976452119,0.258895866038723
global,0.81,637,15,105,31,7,3,0.0235478806907378,0.295238095238095,0.571428571428571,0.00397270368115849,0.296738182452468
global,0.82,637,13,78,28,6,2,0.0204081632653061,0.358974358974359,0.666666666666667,0.00488400488400488,0.348683062968777
global,0.83,637,11,55,22,5,1,0.0172684458398744,0.4,1,0.00690737833594976,0.472422815279958
global,0.84,637,10,45,20,5,1,0.0156985871271586,0.444444444444444,1,0.00697714983429269,0.486714343857201
global,0.85,637,9,36,16,4,1,0.0141287284144427,0.444444444444444,1,0.00627943485086342,0.486191057619629
global,0.86,637,8,28,15,4,1,0.0125588697017268,0.535714285714286,1,0.00672796591163938,0.516091051805338
global,0.87,637,7,21,13,3,1,0.010989010989011,0.619047619047619,1,0.00680272108843538,0.543345543345543
global,0.88,637,6,15,11,3,1,0.00941915227629513,0.733333333333333,1,0.00690737833594976,0.58091749520321
global,0.89,637,6,15,11,3,1,0.00941915227629513,0.733333333333333,1,0.00690737833594976,0.58091749520321
global,0.9,637,6,15,11,3,1,0.00941915227629513,0.733333333333333,1,0.00690737833594976,0.58091749520321
global,0.91,637,6,15,6,3,1,0.00941915227629513,0.4,1,0.00376766091051805,0.469806384092098
global,0.92,637,5,10,4,2,1,0.00784929356357928,0.4,1,0.00313971742543171,0.469283097854526
global,0.93,637,2,1,1,1,1,0.00313971742543171,1,0,0,0.334379905808477
global,0.94,637,0,0,0,0,0,0,0,0,0,0
global,0.95,637,0,0,0,0,0,0,0,0,0,0
global,0.96,637,0,0,0,0,0,0,0,0,0,0
global,0.97,637,0,0,0,0,0,0,0,0,0,0
global,0.98,637,0,0,0,0,0,0,0,0,0,0
global,0.99,637,0,0,0,0,0,0,0,0,0,0
global,1,637,0,0,0,0,0,0,0,0,0,0
